timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,hour(timestamp)
2018-10-09T04:00:06.475687Z,XBTUSD,Sell,300,6603,ZeroMinusTick,9e6ae0d8-7696-1636-2866-5d09d305a845,4543500,0.045435,300,4
2018-10-09T12:00:13.020698Z,XBTUSD,Sell,10,6590,MinusTick,01eb04a7-ace7-7405-4bae-cbda113956f0,151750,0.0015175,10,12
2018-10-09T20:00:06.699941Z,XBTUSD,Buy,250,6585,ZeroPlusTick,6cf33e77-ebc0-da4e-4bce-ae3a6c2ed91d,3796500,0.037965,250,20
2018-10-10T04:00:06.370285Z,XBTUSD,Sell,1500,6539,MinusTick,4f50d8b7-17cf-7c1c-3e17-91d641708aa1,22939500,0.229395,1500,4
2018-10-10T12:00:11.158524Z,XBTUSD,Buy,1,6504,ZeroPlusTick,dec9438b-09f1-a205-4100-01be841c9681,15375,1.5375e-4,1,12
2018-10-10T20:00:05.935760Z,XBTUSD,Buy,3179,6543.5,PlusTick,5609b634-d070-607a-9023-1c4ffc9b8477,48581478,0.4858148,3179,20
2018-10-11T04:00:07.247745Z,XBTUSD,Sell,340,6220.5,ZeroMinusTick,5a464b4a-29ad-efc5-2266-efc82f66ae49,5465840,0.0546584,340,4
2018-10-11T12:00:13.589262Z,XBTUSD,Buy,42,6175,PlusTick,d5efad3b-d031-0b3b-dfb2-2d895eedc3b4,680148,0.00680148,42,12
2018-10-11T20:00:06.359218Z,XBTUSD,Buy,5000,6192.5,ZeroPlusTick,302fd254-7d20-be37-0662-c7eccc4e102d,80745000,0.80745,5000,20
2018-10-12T04:00:07.136289Z,XBTUSD,Sell,1000,6188,ZeroMinusTick,c987ad2f-9891-3455-cb34-394d6d2971ec,16160000,0.1616,1000,4
2018-10-12T12:00:13.065251Z,XBTUSD,Buy,2381,6201.5,ZeroPlusTick,84eebcb5-ebba-f567-f2ec-01daf66a0d35,38393625,0.3839362,2381,12
2018-10-12T20:00:05.685157Z,XBTUSD,Buy,1,6210,ZeroPlusTick,31421889-7d55-3710-3ef7-e5e3da4e1252,16103,1.6103e-4,1,20
2018-10-13T04:00:05.796144Z,XBTUSD,Buy,1,6177,ZeroPlusTick,b6a47630-9e7e-1f7c-9df2-0d74d6e1592f,16189,1.6189e-4,1,4
2018-10-13T12:00:10.523349Z,XBTUSD,Buy,1,6200.5,ZeroPlusTick,59f1daa0-efc4-9c21-f926-b9e3e779d689,16128,1.6128e-4,1,12
2018-10-13T20:00:07.155600Z,XBTUSD,Buy,1,6198,ZeroPlusTick,25ad4a05-6f5d-6a53-3ebc-76d909e173c0,16134,1.6134e-4,1,20
2018-10-14T04:00:06.706341Z,XBTUSD,Sell,100,6218,ZeroMinusTick,8501a9c9-a9ee-1524-3acb-5f0eac9f5269,1608200,0.016082,100,4
2018-10-14T12:00:09.953496Z,XBTUSD,Buy,14,6218,ZeroPlusTick,a9b13d1f-3cbd-f944-8bbb-c06b69d1a858,225148,0.00225148,14,12
2018-10-14T20:00:06.139541Z,XBTUSD,Buy,3,6240,PlusTick,81f437fb-adb8-8dff-3747-8aaee97dc2c6,48078,4.8078e-4,3,20
2018-10-15T04:00:11.534089Z,XBTUSD,Buy,1,6217,ZeroPlusTick,c284448a-e894-6878-f61c-a730c6796b28,16085,1.6085e-4,1,4
2018-10-15T12:00:13.050933Z,XBTUSD,Buy,10000,6418,ZeroPlusTick,a874dbfb-2a85-a002-2a39-b3a1b37de603,155810000,1.5581,10000,12
2018-10-15T20:00:07.429936Z,XBTUSD,Sell,1,6389.5,MinusTick,296afab0-2da4-84bc-38b9-f9f5975e785d,15651,1.5651e-4,1,20
2018-10-16T04:00:07.766395Z,XBTUSD,Sell,1,6423,MinusTick,913a03a7-f02c-dd3a-16bb-dbd2378707cd,15569,1.5569e-4,1,4
2018-10-16T12:00:13.754746Z,XBTUSD,Buy,1,6446.5,ZeroPlusTick,ead35e9c-fe42-4f0a-949d-9c02a6c8cdd7,15512,1.5512e-4,1,12
2018-10-16T20:00:07.530416Z,XBTUSD,Sell,300,6435,MinusTick,4c2a7284-d73b-669c-ce88-8cd0cf24a5a1,4662000,0.04662,300,20
2018-10-17T04:00:07.929061Z,XBTUSD,Buy,1,6448,ZeroPlusTick,c8ff3b61-efb9-3893-f0ba-d118113ec510,15509,1.5509e-4,1,4
2018-10-17T12:00:11.073152Z,XBTUSD,Sell,8,6433.5,MinusTick,006ab353-953e-a492-ad69-7b9440652b69,124352,0.00124352,8,12
2018-10-17T20:00:04.181034Z,XBTUSD,Buy,2,6432,PlusTick,38a53526-1d08-b3d3-71a4-f8998a4b231e,31094,3.1094e-4,2,20
2018-10-18T04:00:06.562008Z,XBTUSD,Buy,4000,6457.5,ZeroPlusTick,b272b33c-c68a-89b2-60a1-6e6c1dd4d4bd,61944000,0.61944,4000,4
2018-10-18T12:00:10.394949Z,XBTUSD,Sell,474,6435,ZeroMinusTick,3ccbf2ff-590e-1c47-a209-dd7a9152c2dc,7365960,0.0736596,474,12
2018-10-18T20:00:06.271782Z,XBTUSD,Buy,14240,6394.5,PlusTick,fd196f9a-576c-8427-53ac-42ccb1a95cfd,222685120,2.226851,14240,20
2018-10-19T04:00:04.877943Z,XBTUSD,Buy,520,6394,ZeroPlusTick,e785d92b-c23c-6b73-672d-9f9fe06a5229,8132800,0.081328,520,4
2018-10-19T12:00:11.949212Z,XBTUSD,Buy,1,6387,ZeroPlusTick,e16aebd3-9a06-998a-7b49-4c60409a5b8d,15657,1.5657e-4,1,12
2018-10-19T20:00:06.178035Z,XBTUSD,Sell,873,6388.5,ZeroMinusTick,a9ce3902-5b06-1358-3317-0cd1af339aaf,13665069,0.13665070000000001,873,20
2018-10-20T04:00:06.318111Z,XBTUSD,Sell,1,6379,MinusTick,8340a7dc-a73b-608a-e85f-d83de278a72b,15676,1.5676e-4,1,4
2018-10-20T12:00:11.721362Z,XBTUSD,Buy,72291,6408.5,ZeroPlusTick,f283047e-f19a-e419-8d75-9a259e74c51a,1128028764,11.28029,72291,12
2018-10-20T20:00:05.959898Z,XBTUSD,Buy,1,6398.5,ZeroPlusTick,d3bacb69-9c2d-7dc1-101c-f2e7873167af,15629,1.5629e-4,1,20
2018-10-21T04:00:05.924690Z,XBTUSD,Sell,1,6432,MinusTick,ed92a049-11d5-a860-aa63-704ea5db7662,15547,1.5547e-4,1,4
2018-10-21T12:00:10.897808Z,XBTUSD,Buy,23,6434,ZeroPlusTick,ced3abff-f4ae-b361-6c9e-a452cd39615c,357466,0.00357466,23,12
2018-10-21T20:00:06.845789Z,XBTUSD,Sell,161,6432.5,MinusTick,e47d4d9b-e8e2-874d-137b-fa1342e646fd,2502906,0.02502906,161,20
2018-10-22T04:00:05.914067Z,XBTUSD,Sell,2250,6412,ZeroMinusTick,5615cb41-2253-e63d-7c4c-73e895e5152a,35091000,0.35091,2250,4
2018-10-22T12:00:09.923150Z,XBTUSD,Sell,81,6405,MinusTick,13e2a825-1d06-2a2f-2815-780d2e8ed320,1264653,0.01264653,81,12
2018-10-22T20:00:08.064651Z,XBTUSD,Sell,6388,6390,MinusTick,3d92de5c-7383-4b11-1aae-267c3aa85755,99965812,0.9996581,6388,20
2018-10-23T04:00:06.755099Z,XBTUSD,Sell,50,6397,ZeroMinusTick,1a8e5eb3-9e97-e48a-67bc-b29cd4335bb3,781600,0.007816,50,4
2018-10-23T12:00:10.821691Z,XBTUSD,Buy,1,6379,PlusTick,82550adb-4554-698d-0c4b-a08be5d26594,15676,1.5676e-4,1,12
2018-10-23T20:00:04.743787Z,XBTUSD,Sell,641,6404,MinusTick,1faf237d-cc44-fb1e-d977-8a2bb5dc148d,10009215,0.1000922,641,20
2018-10-24T04:00:05.774650Z,XBTUSD,Buy,200,6413.5,ZeroPlusTick,be13d0fa-f93c-8500-3c29-09947f5bfcc7,3118400,0.031184,200,4
2018-10-24T12:00:09.614029Z,XBTUSD,Buy,20,6433.5,ZeroPlusTick,ee9cb89c-7b57-b5c9-8a23-a4e327ef0c10,310880,0.0031088,20,12
2018-10-24T20:00:05.587808Z,XBTUSD,Sell,1,6422.5,ZeroMinusTick,62122ea5-d68d-a0e3-ecdb-cdb9b4687c05,15570,1.557e-4,1,20
2018-10-25T04:00:05.414030Z,XBTUSD,Sell,13,6390.5,MinusTick,1e71ce4d-4ed1-ef1b-71db-eb10ccb22530,203424,0.00203424,13,4
2018-10-25T12:00:09.921700Z,XBTUSD,Buy,13,6397,ZeroPlusTick,5805a3af-a3eb-ece2-6736-df35e86a7908,203216,0.00203216,13,12
2018-10-25T20:00:06.035261Z,XBTUSD,Buy,92,6413.5,ZeroPlusTick,3525df7c-4d57-4733-4860-903e7adefdc5,1434464,0.01434464,92,20
2018-10-26T04:00:06.031210Z,XBTUSD,Sell,5000,6393,ZeroMinusTick,2e87545b-a20c-a2da-c163-f6ffc8f53ad7,78210000,0.7821,5000,4
2018-10-26T12:00:08.348011Z,XBTUSD,Sell,5,6415,ZeroMinusTick,7d377cdb-088a-c7f6-bd61-6ea3f95e5373,77940,7.794e-4,5,12
2018-10-26T20:00:06.006345Z,XBTUSD,Sell,1,6408.5,ZeroMinusTick,fc4bfbb6-56d7-59a7-bee3-b91a845a4864,15604,1.5604e-4,1,20
2018-10-27T04:00:04.632568Z,XBTUSD,Sell,851,6415.5,MinusTick,e7aed13e-e8d9-23b3-89b8-ca4ca95ce783,13264537,0.1326454,851,4
2018-10-27T12:00:10.435899Z,XBTUSD,Sell,29,6403.5,MinusTick,bdd4cf6e-1d36-74f3-7e11-15593dfaf2e2,452864,0.00452864,29,12
2018-10-27T20:00:05.665515Z,XBTUSD,Buy,1,6403.5,ZeroPlusTick,c6d32e45-6f5c-d547-da76-636d83d920b6,15616,1.5616e-4,1,20
2018-10-28T04:00:04.957035Z,XBTUSD,Buy,17,6405,ZeroPlusTick,a627877e-350c-25dc-7459-8c629aaf9ba7,265421,0.00265421,17,4
2018-10-28T12:00:10.478327Z,XBTUSD,Sell,19,6403.5,ZeroMinusTick,5bed736b-e82d-8bf7-b109-9ff4ec79da50,296704,0.00296704,19,12
2018-10-28T20:00:04.961887Z,XBTUSD,Sell,1731,6400,MinusTick,ce3e09ab-a7f4-b75e-6f2f-8a29e26f08df,27046875,0.2704687,1731,20
2018-10-29T04:00:05.556941Z,XBTUSD,Buy,50,6412.5,PlusTick,a8be08bb-2cb1-6b89-1d9a-64f6b947889c,779750,0.0077975,50,4
2018-10-29T12:00:11.726330Z,XBTUSD,Buy,40,6341.5,ZeroPlusTick,21eea858-a1a4-ba38-b7b9-4d1667409595,630760,0.0063076,40,12
2018-10-29T20:00:08.181267Z,XBTUSD,Sell,400,6243.5,ZeroMinusTick,19835a79-00f7-a6ef-0154-8aef27cac966,6406800,0.064068,400,20
2018-10-30T04:00:06.677061Z,XBTUSD,Buy,160,6271.5,ZeroPlusTick,5d95bfb6-1656-7cbf-e613-f2b08533461f,2551200,0.025512,160,4
2018-10-30T12:00:08.044739Z,XBTUSD,Buy,297,6267.5,PlusTick,581ccf99-8e05-9cf6-2998-bf3c56c474e5,4738635,0.04738635,297,12
2018-10-30T20:00:05.612138Z,XBTUSD,Buy,100,6259,ZeroPlusTick,5dbfc7a4-f77c-b8bb-bfcb-6bdb0208c798,1597700,0.015977,100,20
2018-10-31T04:00:04.068149Z,XBTUSD,Buy,20,6271,PlusTick,d0fc3fc2-29e6-b541-3f68-d030e70c612a,318920,0.0031892,20,4
2018-10-31T12:00:08.417469Z,XBTUSD,Buy,10000,6266,PlusTick,f1111b72-0e8d-b438-4ded-32c2cd5c7ee6,159590000,1.5959,10000,12
2018-10-31T20:00:05.721439Z,XBTUSD,Sell,1000,6307,MinusTick,f69ecf29-d5fe-5bcd-380c-e8817e67ff3b,15855000,0.15855,1000,20
2018-11-01T04:00:04.548881Z,XBTUSD,Buy,90,6302.5,ZeroPlusTick,3a2dd194-a32d-7f08-5ce1-0a4048a1e5e8,1428030,0.0142803,90,4
2018-11-01T12:00:10.297909Z,XBTUSD,Buy,7000,6308,ZeroPlusTick,455f6c80-a6b0-7c96-0ab2-4dc1a48f78ed,110971000,1.10971,7000,12
2018-11-01T20:00:05.414543Z,XBTUSD,Sell,10,6319,ZeroMinusTick,7c9a4f9e-c834-21c1-ee58-d61fdfecb8db,158250,0.0015825,10,20
2018-11-02T04:00:05.211781Z,XBTUSD,Sell,3,6356.5,MinusTick,ea7bf7f4-aed4-5082-682c-fffcea8a197e,47196,4.7196e-4,3,4
2018-11-02T12:00:08.556840Z,XBTUSD,Buy,4000,6345.5,PlusTick,94d2f043-0d54-acf0-e60b-de9cf6b2d1be,63036000,0.63036,4000,12
2018-11-02T20:00:05.242194Z,XBTUSD,Sell,6354,6356,MinusTick,b7f96a2d-2427-cc62-d657-4a5fa00115ed,99967482,0.9996748,6354,20
2018-11-03T04:00:07.567459Z,XBTUSD,Sell,2882,6341,ZeroMinusTick,20ff6e42-8198-dc5d-6234-b56483542f53,45449140,0.4544914,2882,4
2018-11-03T12:00:10.875553Z,XBTUSD,Sell,746,6330,MinusTick,c7952692-6d56-c685-33f9-a790ace9f58f,11785308,0.1178531,746,12
2018-11-03T20:00:04.480334Z,XBTUSD,Buy,2,6334,PlusTick,f1eac673-8b7b-160d-f7dd-55ff1e093e91,31576,3.1576e-4,2,20
2018-11-04T04:00:04.727548Z,XBTUSD,Buy,202,6329,PlusTick,04fc382a-c6ec-5a57-1767-bb8b38c2f9b0,3191600,0.031916,202,4
2018-11-04T12:00:10.426926Z,XBTUSD,Sell,400,6343.5,ZeroMinusTick,cf26f241-76bd-cc86-8883-df2e897e81f5,6305600,0.063056,400,12
2018-11-04T20:00:06.037387Z,XBTUSD,Sell,7028,6428,MinusTick,53eeecca-775b-2d0c-a560-edc0af6a1378,109334596,1.093346,7028,20
2018-11-05T04:00:06.402873Z,XBTUSD,Sell,120,6416,ZeroMinusTick,a76cc304-4ac3-64a4-f760-b3afd30c261d,1870320,0.0187032,120,4
2018-11-05T12:00:11.283533Z,XBTUSD,Sell,1500,6407.5,ZeroMinusTick,bd68a298-5d87-08ff-d4d7-61706d8fa637,23410500,0.234105,1500,12
2018-11-05T20:00:06.768248Z,XBTUSD,Buy,50000,6388,PlusTick,70ba5183-7e1f-2a78-957e-4d3336555e9e,782700000,7.827,50000,20
2018-11-06T04:00:05.984729Z,XBTUSD,Sell,1,6393.5,MinusTick,992b0ff0-d87a-9a03-797f-95a18d0d2518,15641,1.5641e-4,1,4
2018-11-06T12:00:08.537698Z,XBTUSD,Buy,29168,6401,ZeroPlusTick,ce3414cf-7fe7-8b63-3020-d378956eb276,455691664,4.556917,29168,12
2018-11-06T20:00:07.928647Z,XBTUSD,Buy,233,6420.5,PlusTick,b0412813-a8ea-59e7-8a56-4ffe9307e740,3628975,0.03628975,233,20
2018-11-07T04:00:06.223288Z,XBTUSD,Sell,200,6518,ZeroMinusTick,a08b1e63-a385-fa9e-497b-730c84a1d924,3068400,0.030684,200,4
2018-11-07T12:00:12.768054Z,XBTUSD,Buy,5529,6505.5,PlusTick,a857489e-df85-ccae-c3e7-f5cab4e31771,84991788,0.8499179,5529,12
2018-11-07T20:00:05.228787Z,XBTUSD,Sell,3000,6513.5,ZeroMinusTick,7b5b8d57-d64e-338d-0040-4ecba715a492,46059000,0.46059,3000,20
2018-11-08T04:00:04.778655Z,XBTUSD,Sell,371890,6454.5,MinusTick,d178c9ee-0427-c84a-6f6a-bbb267a7e2a8,5761691770,57.61692,371890,4
2018-11-08T12:00:12.625617Z,XBTUSD,Buy,1000,6461,PlusTick,55ce100a-7dbf-8f8e-bb3d-54ee08a1de50,15477000,0.15477,1000,12
2018-11-08T20:00:04.995959Z,XBTUSD,Buy,25,6415,PlusTick,75c1c2f4-147e-58b1-6213-29c741fddb23,389700,0.003897,25,20
2018-11-09T04:00:09.152286Z,XBTUSD,Sell,1,6413.5,MinusTick,9e393f13-8a72-14d3-f396-0fde65bd38fb,15592,1.5592e-4,1,4
2018-11-09T12:00:09.772459Z,XBTUSD,Buy,8940,6351.5,PlusTick,5783a049-abf5-f8bf-82ab-406619688a5c,140751360,1.407514,8940,12
2018-11-09T20:00:04.749661Z,XBTUSD,Buy,100,6343,ZeroPlusTick,f8efda0f-e5f9-d28d-78f7-1354226acb7b,1576500,0.015765,100,20
2018-11-10T04:00:07.196966Z,XBTUSD,Sell,893,6340,ZeroMinusTick,6f59faec-cf76-7430-40d3-42a5a1a46703,14085289,0.1408529,893,4
2018-11-10T12:00:09.070608Z,XBTUSD,Buy,309,6354.5,ZeroPlusTick,90be8dad-e7ef-34e5-8656-3aa4c4ef157d,4862733,0.04862733,309,12
2018-11-10T20:00:06.735827Z,XBTUSD,Buy,1000,6364,ZeroPlusTick,a75b69cd-9393-7795-1c69-aeb148a9ae14,15713000,0.15713,1000,20
2018-11-11T04:00:06.922315Z,XBTUSD,Buy,1,6352,PlusTick,edd765a5-7357-c9c3-3e01-bdba656ff655,15743,1.5743e-4,1,4
2018-11-11T12:00:10.772752Z,XBTUSD,Sell,1,6341,ZeroMinusTick,40edfce4-40ac-6636-2995-02311f028258,15770,1.577e-4,1,12
2018-11-11T20:00:06.989797Z,XBTUSD,Sell,118,6327.5,MinusTick,4514bb2b-4962-0b56-61b2-2e934e5f676e,1864872,0.01864872,118,20
2018-11-12T04:00:06.623949Z,XBTUSD,Sell,15000,6361,ZeroMinusTick,6ede2805-acc6-e51b-d75a-d643c1638242,235815000,2.35815,15000,4
2018-11-12T12:00:11.216639Z,XBTUSD,Sell,13191,6355,MinusTick,438782d6-fbd6-2b22-96f5-a4acebfd8a22,207573576,2.075736,13191,12
2018-11-12T20:00:06.819202Z,XBTUSD,Sell,33515,6347.5,ZeroMinusTick,03ce19ee-0270-c814-35c5-588c533dd11b,527995310,5.279953,33515,20
2018-11-13T04:00:06.544669Z,XBTUSD,Sell,119605,6299.5,MinusTick,148aea3f-4fda-aa12-9cf8-c86bb5948fbf,1898609770,18.9861,119605,4
2018-11-13T12:00:09.708208Z,XBTUSD,Buy,250,6290.5,ZeroPlusTick,30012241-53b1-ffff-431c-5494a457dca6,3974250,0.0397425,250,12
2018-11-13T20:00:10.145246Z,XBTUSD,Buy,500,6272,ZeroPlusTick,faf831d6-8b36-8b87-d251-d6409b0c3c44,7972000,0.07972,500,20
2018-11-14T04:00:07.098232Z,XBTUSD,Sell,690,6265.5,MinusTick,3d04db72-a010-a498-2af3-0e1cb07dd9b7,11012400,0.110124,690,4
2018-11-14T12:00:10.397716Z,XBTUSD,Buy,500,6204,ZeroPlusTick,02b31f94-b8bf-007c-aa6a-8e2fc80531a7,8059500,0.080595,500,12
2018-11-14T20:00:07.916031Z,XBTUSD,Sell,20,5500,MinusTick,ca6c77ad-8f7b-f674-91d4-c0ba3f35bada,363640,0.0036364,20,20
2018-11-15T04:00:05.502990Z,XBTUSD,Sell,500,5563,PlusTick,dc1ac12f-67ba-7c27-9071-cc0c3210f215,8988000,0.08988,500,4
2018-11-15T12:00:10.908000Z,XBTUSD,Sell,2500,5410.5,ZeroMinusTick,637fea7f-76f7-0194-dcbb-918cb720f68a,46207500,0.462075,2500,12
2018-11-15T20:00:05.253707Z,XBTUSD,Buy,400,5531,PlusTick,7bc48a33-4435-65d1-3773-7fcfd1193501,7232000,0.07232,400,20
2018-11-16T04:00:05.928433Z,XBTUSD,Buy,2800,5568,PlusTick,74a987ac-4bed-4432-fad7-373f4c1beaf9,50288000,0.50288,2800,4
2018-11-16T12:00:10.162400Z,XBTUSD,Sell,4,5543.5,ZeroMinusTick,092ad8cf-d39d-c1d8-7b0f-67ecc9a38460,72156,7.2156e-4,4,12
2018-11-16T20:00:06.973253Z,XBTUSD,Sell,400,5508,ZeroMinusTick,b75e01d5-dbe4-1c7d-7380-a488cbd4d791,7262000,0.07262,400,20
2018-11-17T04:00:06.867208Z,XBTUSD,Sell,2708,5466,ZeroMinusTick,e89093f6-bdfe-b5df-dc70-541cb7b2a65c,49542860,0.4954286,2708,4
2018-11-17T12:00:10.587099Z,XBTUSD,Sell,11000,5488,MinusTick,66af69f7-afdb-b38d-dcb0-fb5916a9e267,200442000,2.00442,11000,12
2018-11-17T20:00:09.430171Z,XBTUSD,Sell,3139,5490.5,MinusTick,17e52070-7ae9-a659-0b91-56649095d8b9,57170607,0.5717061,3139,20
2018-11-18T04:00:06.636125Z,XBTUSD,Sell,5170,5543,MinusTick,fb4a81c8-843e-d102-d8b5-d428abf48b00,93271970,0.9327197,5170,4
2018-11-18T12:00:13.393885Z,XBTUSD,Buy,50,5513.5,ZeroMinusTick,264443b1-f0e1-80f3-b74d-7e433e910a18,906850,0.0090685,50,12
2018-11-18T20:00:03.428313Z,XBTUSD,Sell,1,5567.5,MinusTick,26a60204-e373-974e-9276-322e7419d73e,17961,1.7961e-4,1,20
2018-11-19T04:00:04.667925Z,XBTUSD,Sell,2700,5512,ZeroMinusTick,0b8560c5-56d1-9d5b-6a13-bc529f46cae2,48983400,0.489834,2700,4
2018-11-19T12:00:09.274162Z,XBTUSD,Sell,50,5252,ZeroMinusTick,bc11be06-a205-4129-7f13-777f3cd3144f,952000,0.00952,50,12
2018-11-19T20:00:07.640903Z,XBTUSD,Buy,4000,4959,PlusTick,6e096373-1b38-9f3d-07ed-4ef7980bc071,80660000,0.8066,4000,20
2018-11-20T04:00:09.258859Z,XBTUSD,Sell,1074,4802.5,ZeroMinusTick,4071b865-59ea-469e-eab0-17847d85b776,22362828,0.2236283,1074,4
2018-11-20T12:00:11.974872Z,XBTUSD,Buy,20,4323.5,PlusTick,c1da041e-cc4b-8ab6-d5b3-888f6185c0c5,462580,0.0046258,20,12
2018-11-20T20:00:06.398119Z,XBTUSD,Sell,530,4500.5,ZeroMinusTick,5b470d3d-3472-8ea9-d9fb-ae8d2d29035c,11776600,0.117766,530,20
2018-11-21T04:00:06.182950Z,XBTUSD,Sell,304,4441,MinusTick,de707c2f-a924-b658-d0c9-6fdd11fb9174,6845168,0.06845168,304,4
2018-11-21T12:00:08.800809Z,XBTUSD,Sell,9000,4496,MinusTick,b8be9f8b-00fb-2e2a-61a4-a17b4029d45c,200178000,2.00178,9000,12
2018-11-21T20:00:06.929028Z,XBTUSD,Sell,2547,4405,ZeroMinusTick,20b6debe-abba-9d2e-7549-10dad525db8a,57819447,0.5781945,2547,20
2018-11-22T04:00:06.080862Z,XBTUSD,Buy,400,4524.5,PlusTick,5ca4e235-adb3-3b4a-34a1-98c099c937a8,8840800,0.088408,400,4
2018-11-22T12:00:08.926092Z,XBTUSD,Buy,10000,4451,PlusTick,71724d05-7bd4-db96-de27-d012bc63690c,224670000,2.2467,10000,12
2018-11-22T20:00:07.004431Z,XBTUSD,Sell,4000,4400,ZeroMinusTick,dc9f7bf4-672b-19e0-18e6-2a846b83a453,90908000,0.90908,4000,20
2018-11-23T04:00:06.506468Z,XBTUSD,Sell,5000,4210.5,ZeroMinusTick,4c9bd368-1f58-eeff-572e-bf13645db619,118750000,1.1875,5000,4
2018-11-23T12:00:08.634738Z,XBTUSD,Buy,660,4291,ZeroPlusTick,84ee523e-dbb3-feb2-f257-556d06d9d50c,15381300,0.153813,660,12
2018-11-23T20:00:04.546978Z,XBTUSD,Sell,10000,4233.5,ZeroMinusTick,dfce515d-f6d8-0336-b149-df0be7a8ef6c,236210000,2.3621,10000,20
2018-11-24T04:00:04.705312Z,XBTUSD,Sell,47,4298.5,MinusTick,fbf63368-25fe-7e8c-65cd-75ba5d133d99,1093408,0.01093408,47,4
2018-11-24T12:00:08.003394Z,XBTUSD,Sell,30,4259,MinusTick,8dee5e38-5a3f-510e-a5a9-058ff6322081,704400,0.007044,30,12
2018-11-24T20:00:04.508744Z,XBTUSD,Buy,10820,4132.5,ZeroPlusTick,95f4f1a1-dc38-5934-ed2f-dbe3aed75ac2,261822360,2.618224,10820,20
2018-11-25T04:00:06.426902Z,XBTUSD,Buy,3839,3630.5,ZeroPlusTick,e9f8d035-14a8-968c-9d42-e1273aed973a,105741416,1.057414,3839,4
2018-11-25T12:00:10.658638Z,XBTUSD,Sell,1500,3775,PlusTick,54721423-f9ec-2fcc-3643-1043f605bef4,39735000,0.39735,1500,12
2018-11-25T20:00:08.875348Z,XBTUSD,Sell,60,3794,MinusTick,edc45552-6179-749f-66aa-05d53645ff88,1581420,0.0158142,60,20
2018-11-26T04:00:06.608044Z,XBTUSD,Buy,500,3980,PlusTick,fcbd63d5-517d-573f-7e83-0e63cbad79a4,12563000,0.12563,500,4
2018-11-26T12:00:07.788969Z,XBTUSD,Sell,93,3925,MinusTick,28a2ea2a-1fbd-045f-39c0-d950c1db9a6e,2369454,0.02369454,93,12
2018-11-26T20:00:08.673191Z,XBTUSD,Sell,10000,3776,MinusTick,ed28a2cd-62b7-42f3-dd25-115a6e75320a,264830000,2.6483,10000,20
2018-11-27T04:00:06.481851Z,XBTUSD,Sell,2822,3680.5,MinusTick,cf2be6d5-7d6c-f36b-1821-546f4c055926,76673740,0.7667374,2822,4
2018-11-27T12:00:09.030198Z,XBTUSD,Sell,331,3651.5,ZeroMinusTick,39e44c47-2b0b-dd41-1f7e-dd7bc1e6cc42,9064766,0.09064766,331,12
2018-11-27T20:00:06.631549Z,XBTUSD,Sell,307,3716,ZeroMinusTick,5682ab52-2d7f-d527-dc2f-ff54ae3f0f63,8261677,0.08261677,307,20
2018-11-28T04:00:09.048606Z,XBTUSD,Buy,4197,3839.5,ZeroPlusTick,c3c1767f-0013-72ce-3825-a814b8f65d6d,109310865,1.093109,4197,4
2018-11-28T12:00:11.008705Z,XBTUSD,Sell,12768,4006.5,ZeroMinusTick,1c8710fa-61fe-5706-6b29-bf164e79ebc7,318676512,3.186765,12768,12
2018-11-28T20:00:06.126423Z,XBTUSD,Sell,30,4272.5,MinusTick,6d45e7cc-3ebc-8b02-71da-99ae035d30ae,702180,0.0070218,30,20
2018-11-29T04:00:05.946824Z,XBTUSD,Sell,15000,4134,MinusTick,e47c3567-0667-9937-2df8-f9175bf87e04,362850000,3.6285,15000,4
2018-11-29T12:00:08.272372Z,XBTUSD,Sell,500,4340.5,PlusTick,13d0e7fe-824d-4dd2-c6fd-5f2129879996,11519500,0.115195,500,12
2018-11-29T20:00:06.539764Z,XBTUSD,Buy,2500,4184,ZeroPlusTick,d3efb092-bba4-c56b-4ede-8c569ef9377c,59752500,0.597525,2500,20
2018-11-30T04:00:07.304387Z,XBTUSD,Sell,700,4254.5,MinusTick,7db8eb04-2def-8338-bb3e-81e021fec9c4,16453500,0.164535,700,4
2018-11-30T12:00:21.182713Z,XBTUSD,Buy,1192,3937.5,PlusTick,16777734-2f7e-1eb9-6569-e6ea38b0c220,30273224,0.3027322,1192,12
2018-11-30T20:00:04.435333Z,XBTUSD,Buy,251,3959.5,PlusTick,14fea918-dd15-eb55-d988-4c7bd11fa382,6339256,0.06339256,251,20
2018-12-01T04:00:06.016298Z,XBTUSD,Buy,6000,3965.5,PlusTick,2760ad03-4cc4-d54f-283a-70906a52f86a,151308000,1.51308,6000,4
2018-12-01T12:00:11.795338Z,XBTUSD,Sell,7,4133.5,ZeroMinusTick,d74ffa5d-c0f2-bca4-ed71-1f86bcaaa4cf,169351,0.00169351,7,12
2018-12-01T20:00:08.947018Z,XBTUSD,Buy,5000,4234.5,PlusTick,a8abdb81-e5b6-73a2-b5f4-6b9acb2886e1,118080000,1.1808,5000,20
2018-12-02T04:00:06.724274Z,XBTUSD,Sell,19308,4135,ZeroMinusTick,8145dd5d-b70a-9140-4776-6c402163b850,466944672,4.669447,19308,4
2018-12-02T12:00:10.859529Z,XBTUSD,Sell,2000,4067.5,MinusTick,9edbd06b-ad0a-d841-62e0-69be8eed354e,49170000,0.4917,2000,12
